"product_id","name","value"
"000011686","Вага, кг","0"
"000011686","Холодопродуктивність, кВт","0"
"000011686","Теплопродуктивність, кВт","0"
"000011686","Размер (Ширина*глубина*высота), мм","0"
"100420241","Товщина стінки, мм","3"
"100420241","Внутрішній діаметр, мм","32"
"100420241","Країна виробник","Spain"
"100420241","Максимальна робоча температура,С","95"
"100420241","Максамальний робочий тиск, бар","10"
"100420244","Товщина стінки, мм","2"
"100420244","Внутрішній діаметр, мм","12"
"100420244","Країна виробник","Spain"
"100420244","Максимальна робоча температура,С","95"
"100420244","Максамальний робочий тиск, бар","8"
"100423911","Товщина стінки, мм","0"
"100423911","Внутрішній діаметр, мм","0"
"100423911","Країна виробник","Czechia"
"100423911","Максимальна робоча температура,С","0"
"100423911","Максамальний робочий тиск, бар","0"
"100423910","Товщина стінки, мм","0"
"100423910","Внутрішній діаметр, мм","0"
"100423910","Країна виробник","Czechia"
"100423910","Максимальна робоча температура,С","0"
"100423910","Максамальний робочий тиск, бар","0"
"100423913","Товщина стінки, мм","0"
"100423913","Внутрішній діаметр, мм","0"
"100423913","Країна виробник","Czechia"
"100423913","Максимальна робоча температура,С","0"
"100423913","Максамальний робочий тиск, бар","0"
"100423912","Товщина стінки, мм","0"
"100423912","Внутрішній діаметр, мм","0"
"100423912","Країна виробник","Czechia"
"100423912","Максимальна робоча температура,С","0"
"100423912","Максамальний робочий тиск, бар","0"
"100423915","Товщина стінки, мм","0"
"100423915","Внутрішній діаметр, мм","0"
"100423915","Країна виробник","Czechia"
"100423915","Максимальна робоча температура,С","0"
"100423915","Максамальний робочий тиск, бар","0"
"100423914","Товщина стінки, мм","0"
"100423914","Внутрішній діаметр, мм","0"
"100423914","Країна виробник","Czechia"
"100423914","Максимальна робоча температура,С","0"
"100423914","Максамальний робочий тиск, бар","0"
"100423917","Товщина стінки, мм","0"
"100423917","Внутрішній діаметр, мм","0"
"100423917","Країна виробник","Czechia"
"100423917","Максимальна робоча температура,С","0"
"100423917","Максамальний робочий тиск, бар","0"
"100423916","Товщина стінки, мм","0"
"100423916","Внутрішній діаметр, мм","0"
"100423916","Країна виробник","Czechia"
"100423916","Максимальна робоча температура,С","0"
"100423916","Максамальний робочий тиск, бар","0"
"100424587","COP","0"
"100424587","Робочій діапазон температур, С","0"
"100424587","EER","0"
"100424587","Тепловиробництво, Квт","2,5"
"100424587","Гарантія, м","36"
"100424587","Класс енергосбереження","0"
"100424587","Країна виробник","Thailand"
"100424587","Холодовиробництво","2"
"100424587","Розмір внутр. блока, мм","275*790*225"
"100423918","Товщина стінки, мм","0"
"100423918","Внутрішній діаметр, мм","0"
"100423918","Країна виробник","Czechia"
"100423918","Максимальна робоча температура,С","0"
"100423918","Максамальний робочий тиск, бар","0"
"100424908","Живлення, В/Гц/Ф","380"
"100424908","Потужність нагріву, кВт","9"
"100424908","Max. висота встановлення, м","3,5"
"100424908","Продуктивність повітря","1 500"
"100424908","Max. ширина дверей, м","1"
"100424908","Розмір ( довж, шир, вис), мм","1006*260*237"
"100429405","Гарантія, м","0"
"100429405","Вага, кг","0"
"100429405","Корисна потужність, кВт","0"
"100429405","Країна виробник","Italy"
"100429405","Розмір ( ширина, глибина, висота), мм","0"
